0.020931,1.341105E-07
0.0428429,1.341105E-07
0.0643931,1.341105E-07
0.082281,1.825392E-07
0.1002176,1.825392E-07
0.1206042,1.573935E-07
0.1462641,1.341105E-07
0.1672254,1.573935E-07
0.1873052,1.341105E-07
0.203588,1.573935E-07
0.2189201,1.341105E-07
0.235515,1.341105E-07
0.2537968,1.341105E-07
0.2817322,1.573935E-07
0.2995562,1.573935E-07
0.3244277,1.573935E-07
0.3466373,1.573935E-07
0.3670034,1.341105E-07
0.389725,1.341105E-07
0.4151744,1.341105E-07
0.443016,1.341105E-07
0.4590044,1.573935E-07
0.4784604,1.341105E-07
0.4998727,1.1269E-07
0.5202395,1.573935E-07
0.5470645,1.341105E-07
0.5670251,1.341105E-07
0.5873277,1.341105E-07
0.6133656,1.341105E-07
0.6350452,1.825392E-07
0.6558193,1.573935E-07
0.6805797,2.095476E-07
0.7009645,1.341105E-07
0.720209,1.573935E-07
0.7368352,1.825392E-07
0.7678517,2.095476E-07
0.7884174,1.34483E-06
0.8124913,1.34483E-06
0.832735,5.099922E-06
0.8481091,4.180707E-06
0.8656173,4.180707E-06
0.8873438,3.934838E-06
0.9105957,3.241934E-06
0.9247462,1.206994E-06
0.9448866,4.926696E-07
0.9639156,3.72529E-07
0.9802485,2.095476E-07
0.9991551,1.573935E-07
1.015068,1.573935E-07
1.0407974,1.573935E-07
1.0556165,1.573935E-07
1.0798018,1.573935E-07
1.1029127,1.573935E-07
1.1267291,1.341105E-07
1.1464796,1.825392E-07
1.1674183,1.341105E-07
1.1984102,1.341105E-07
1.2186923,1.573935E-07
1.2345894,1.1269E-07
1.2559647,1.341105E-07
1.279059,1.573935E-07
1.3014766,1.573935E-07
1.3196589,1.341105E-07
1.3380578,1.1269E-07
1.3646994,1.341105E-07
1.3799727,1.341105E-07
1.4015627,1.341105E-07
1.4238354,1.341105E-07
1.4458281,1.341105E-07
1.4685229,1.341105E-07
1.4836068,1.573935E-07
1.5084857,1.573935E-07
1.523022,1.1269E-07
1.5415182,1.1269E-07
1.5561447,1.1269E-07
1.5723013,1.341105E-07
1.5924865,1.341105E-07
1.6139669,1.573935E-07
1.6424329,1.1269E-07
1.6576935,1.341105E-07
1.6754816,1.341105E-07
1.7043581,1.1269E-07
1.7260624,1.573935E-07
1.7490774,1.573935E-07
1.7701311,1.573935E-07
1.7960907,1.825392E-07
1.8122113,1.573935E-07
1.8323288,1.341105E-07
1.8462956,1.341105E-07
1.8627667,1.341105E-07
1.8819985,1.341105E-07
1.9047468,1.341105E-07
1.9312742,1.825392E-07
1.9458331,1.573935E-07
1.9651734,1.341105E-07
1.9851717,1.573935E-07
2.003846,1.1269E-07
2.0209546,1.1269E-07
2.0380519,1.341105E-07
2.0615405,1.573935E-07
2.0842204,1.573935E-07
2.1010396,1.341105E-07
2.1187103,1.573935E-07
2.1368898,1.341105E-07
2.1524867,2.095476E-07
2.170686,2.095476E-07
2.1899079,1.825392E-07
2.2183087,1.341105E-07
2.2334568,1.341105E-07
2.2551328,1.825392E-07
2.2788657,1.573935E-07
2.2992371,1.573935E-07
2.3206367,1.573935E-07
2.3442071,1.1269E-07
2.3753929,1.341105E-07
2.3915392,1.341105E-07
2.4138835,1.341105E-07
2.4377677,1.573935E-07
2.452958,1.1269E-07
2.4734772,1.573935E-07
2.4973123,1.573935E-07
2.5199909,1.573935E-07
2.543332,1.573935E-07
2.5585097,1.1269E-07
2.5747294,1.1269E-07
2.5888782,1.341105E-07
2.6102305,1.341105E-07
2.6325614,1.341105E-07
2.6632567,9.313226E-08
2.6808082,1.573935E-07
2.7020562,1.573935E-07
2.723313,1.573935E-07
2.7446199,1.341105E-07
2.7646965,1.825392E-07
2.7867922,2.095476E-07
2.8108051,1.573935E-07
2.8407282,4.507601E-07
2.8543152,1.341105E-07
2.8789466,1.341105E-07
2.8981832,1.341105E-07
2.9148634,1.573935E-07
2.9340923,1.825392E-07
2.9548847,1.341105E-07
2.9816374,1.573935E-07
2.9978564,1.573935E-07
3.0188047,1.1269E-07
3.0350871,1.1269E-07
3.0553147,1.341105E-07
3.0779001,1.1269E-07
3.1012882,1.573935E-07
3.1337758,1.825392E-07
3.1517177,4.107133E-07
3.167194,2.095476E-07
3.1854864,5.238689E-06
3.2038577,1.573935E-07
3.222965,1.341105E-07
3.2457987,1.341105E-07
3.2760698,1.825392E-07
3.2991775,1.573935E-07
3.3190507,1.573935E-07
3.340304,1.573935E-07
3.3666557,1.825392E-07
3.3860345,1.341105E-07
3.4029023,1.341105E-07
3.4287029,1.1269E-07
3.4455975,9.313226E-08
3.4677531,1.573935E-07
3.4855198,1.341105E-07
3.5024831,2.095476E-07
3.5214504,1.825392E-07
3.5428331,1.825392E-07
3.5675995,1.341105E-07
3.5981946,1.341105E-07
3.6141555,1.341105E-07
3.6314549,1.341105E-07
3.6608942,1.341105E-07
3.6752891,1.341105E-07
3.6906759,1.341105E-07
3.7150043,1.1269E-07
3.7401061,1.573935E-07
3.7582412,1.341105E-07
3.7754954,1.341105E-07
3.7945946,1.573935E-07
3.8082507,1.825392E-07
3.8289271,1.341105E-07
3.8467304,1.341105E-07
3.8704421,1.573935E-07
3.8887405,1.341105E-07
3.9045614,1.573935E-07
3.9266475,1.573935E-07
3.947709,1.573935E-07
3.9709253,1.341105E-07
3.9880413,1.573935E-07
4.0171506,1.573935E-07
4.0332348,1.573935E-07
4.0523051,1.1269E-07
4.0702748,1.825392E-07
4.094684,1.825392E-07
4.1222555,1.341105E-07
4.1441763,1.1269E-07
4.1629217,1.573935E-07
4.1863094,1.573935E-07
4.2025982,1.573935E-07
4.2183898,1.1269E-07
4.2388532,1.1269E-07
4.2614334,1.825392E-07
4.2826832,1.825392E-07
4.299679,1.573935E-07
4.3263037,1.573935E-07
4.3441708,1.573935E-07
4.3636839,9.313226E-08
4.38057,1.573935E-07
4.3987936,1.573935E-07
4.4169971,1.573935E-07
4.439341,1.573935E-07
4.4672278,1.573935E-07
4.4822073,1.573935E-07
4.4972482,1.825392E-07
4.5121758,1.825392E-07
4.5296963,1.573935E-07
4.5508407,1.573935E-07
4.5731264,1.573935E-07
4.5987257,1.573935E-07
4.6138304,1.573935E-07
4.6304958,1.573935E-07
4.6523333,1.573935E-07
4.6739523,1.341105E-07
4.6976429,1.825392E-07
4.7206388,3.72529E-07
4.7500047,3.72529E-07
4.7679353,3.580004E-06
4.7870609,7.832423E-07
4.8068981,5.812384E-06
4.8304247,5.238689E-06
4.8524407,4.926696E-07
4.8727112,1.34483E-06
4.8874894,1.565553E-06
4.9128948,1.565553E-06
4.9310591,2.095476E-07
4.9530889,2.384186E-07
4.9681456,1.825392E-07
4.9852229,1.825392E-07
5.0014725,3.017485E-07
5.0162768,2.095476E-07
5.0438828,1.573935E-07
5.062092,2.095476E-07
5.0812165,1.341105E-07
5.0989418,1.341105E-07
5.1213062,1.573935E-07
5.1433649,1.341105E-07
5.1632387,1.573935E-07
5.1931939,1.341105E-07
5.2089467,1.573935E-07
5.229591,1.573935E-07
5.2434852,1.341105E-07
5.2660344,1.341105E-07
5.2886819,1.1269E-07
5.3105727,1.573935E-07
5.3360595,1.825392E-07
5.351904,1.573935E-07
5.3660387,1.573935E-07
5.3839301,1.573935E-07
5.4006039,1.573935E-07
5.4230286,1.573935E-07
5.4447403,1.573935E-07
5.4669612,1.341105E-07
5.4909751,1.1269E-07
5.5068182,1.573935E-07
5.5222667,1.573935E-07
5.5405386,1.573935E-07
5.5561486,1.573935E-07
5.5783599,1.573935E-07
5.6021433,1.1269E-07
5.6243966,1.341105E-07
5.6398355,1.1269E-07
5.6545905,1.1269E-07
5.6771294,1.341105E-07
5.6984631,1.341105E-07
5.7192181,2.145767E-06
5.7487265,1.363549E-05
5.7779514,4.694797E-06
5.803106,3.241934E-06
5.8246439,8.229166E-06
5.8464878,3.025867E-06
5.8707299,3.025867E-06
5.891608,1.970679E-06
5.9110915,3.241934E-06
5.9441377,1.490116E-06
5.9628423,2.715737E-06
5.9779244,4.563481E-06
5.9956543,1.34483E-06
6.0141861,1.34483E-06
6.0373844,2.616085E-06
6.0598842,1.565553E-06
6.0868146,1.803041E-06
6.1021648,7.832423E-07
6.1243867,5.364418E-07
6.1406155,4.926696E-07
6.1601516,4.926696E-07
6.1816189,1.206994E-06
6.2060136,2.384186E-07
6.2271199,2.691522E-07
6.2564809,1.573935E-07
6.2740518,1.341105E-07
6.2969843,1.341105E-07
6.3183024,1.341105E-07
6.3410275,1.573935E-07
6.361126,1.573935E-07
6.3789131,1.341105E-07
6.4051139,1.573935E-07
6.4202902,1.573935E-07
6.4443242,1.573935E-07
6.4616204,1.341105E-07
6.4834072,1.341105E-07
6.4983931,1.341105E-07
6.5174965,1.341105E-07
6.5490381,1.341105E-07
6.5710594,1.573935E-07
6.5848696,1.573935E-07
6.6067763,1.1269E-07
6.6297849,1.341105E-07
6.6518725,1.1269E-07
6.6740066,1.825392E-07
6.7077633,1.825392E-07
6.7227531,1.573935E-07
6.7416389,1.573935E-07
6.7639229,1.573935E-07
6.7860408,1.573935E-07
6.8055042,1.1269E-07
6.821086,1.1269E-07
6.8466482,1.341105E-07
6.8644022,2.384186E-07
6.8861153,7.301569E-07
6.9039665,1.573935E-07
6.9228668,1.573935E-07
6.9398583,1.573935E-07
6.953926,1.573935E-07
6.9765844,1.573935E-07
7.0060234,1.341105E-07
7.0200977,1.341105E-07
7.0431487,1.341105E-07
7.0655413,1.341105E-07
7.0870209,9.313226E-08
7.1074642,1.341105E-07
7.1233292,1.341105E-07
7.1493005,1.341105E-07
7.1674878,1.573935E-07
7.188204,1.341105E-07
7.2057421,1.341105E-07
7.2294768,8.944422E-06
7.2459736,0.0001754202
7.2658478,8.381903E-05
7.2889428,5.961303E-05
7.310736,9.065866E-05
7.3278107,0.000106398
7.3439461,3.800169E-05
7.3622558,7.671211E-05
7.3802389,3.256742E-05
7.3999773,3.256742E-05
7.4233735,6.589666E-05
7.4394161,4.841387E-05
7.4581472,4.841387E-05
7.4786719,6.490946E-05
7.5015793,1.341105E-05
7.5269089,2.504885E-05
7.5466911,1.231674E-05
7.5711535,1.825392E-05
7.5873048,1.274887E-05
7.6104544,3.72529E-05
7.6312927,1.773611E-05
7.6504479,7.543713E-06
7.6710051,2.384186E-05
7.6909171,3.118906E-05
7.7167286,6.490946E-05
7.7335939,2.123509E-05
7.7489099,7.212162E-06
7.7729605,2.42237E-06
7.7891995,1.341105E-07
7.8069637,1.341105E-07
7.8262352,6.490946E-05
7.8470044,0.0001811245
7.8722578,0.003312711
7.8961652,0.002682031
7.9174209,0.01025923
7.9376002,0.01025923
7.9517708,0.005581141
7.9696982,0.001817578
7.9926832,0.003563181
8.0202321,0.005373362
8.0437097,0.008099341
8.0592037,0.007317224
8.0753186,0.007317224
8.0941491,0.001240257
8.114525,0.0005464591
8.1384395,0.0005753674
8.1616907,0.0002154717
8.1795575,0.000134483
8.1957317,0.0001945058
8.212622,0.0003874535
8.2286735,0.0004357249
8.2504028,0.0004357249
8.2708247,0.0005003894
8.2982325,0.0002715737
8.3232267,3.187452E-05
8.3401365,4.056841E-06
8.3612674,9.536743E-07
8.3758985,9.536743E-07
8.3959293,1.274981E-06
8.4167506,1.416542E-06
8.44401,2.691522E-07
8.4607868,5.820766E-07
8.478527,1.825392E-07
8.494704,1.573935E-07
8.5102181,1.341105E-07
8.5281406,1.341105E-07
8.550365,1.341105E-07
8.572851,1.573935E-07
8.6043852,1.573935E-07
8.6186341,1.341105E-07
8.6356271,1.341105E-07
8.6495456,1.573935E-07
8.6732541,1.573935E-07
8.6973389,2.095476E-07
8.7187981,1.274981E-06
8.7496532,1.274981E-06
8.7666525,1.206994E-06
8.781596,8.381903E-07
8.7965248,3.72529E-07
8.8193839,1.825392E-07
8.8407352,2.384186E-07
8.8631722,1.573935E-07
8.8879295,1.341105E-07
8.9034143,1.825392E-07
8.9179044,1.341105E-07
8.9392712,1.341105E-07
8.963192,1.573935E-07
8.9845578,1.825392E-07
9.0036474,1.573935E-07
9.0285122,1.341105E-07
9.0528812,1.1269E-07
9.0700749,1.1269E-07
9.0858559,1.1269E-07
9.108265,1.341105E-07
9.1326552,1.573935E-07
9.1529296,1.1269E-07
9.1774559,1.825392E-07
9.1929862,2.095476E-05
9.2121552,2.095476E-05
9.2278812,0.001434312
9.2459525,0.0004787827
9.2643411,0.001124852
9.2864452,0.0004881769
9.3095907,2.91774E-05
9.3328214,0.0001911158
9.3513892,0.0007000649
9.3691886,0.001145416
9.3854728,0.001145416
9.4071552,0.0001635039
9.4272001,4.426017E-05
9.4496346,0.0003910661
9.473267,0.0005127527
9.4929057,0.0008089691
9.512155,0.0007212162
9.5327831,0.0007212162
9.5545505,0.0001167096
9.5712434,3.025867E-06
9.5853432,2.691522E-07
9.612349,1.341105E-07
9.6287715,1.825392E-07
9.6500223,1.341105E-07
9.6710785,1.573935E-07
9.6936114,1.825392E-07
9.7110779,1.573935E-07
9.7334328,1.573935E-07
