0,starts eye gazing
0.3817289,blink
0.4020336,blink
0.4299059,blink
0.9759141,blink
0.992687,blink
1.5527541,blink
1.5746593,blink
1.5979539,blink
3.8250297,blink
9.325923,blink
9.3450994,blink
9.3590838,blink
9.3814997,blink
9.6942032,blink
9.7169847,blink
9.731363,blink
9.755714,blink
9.7702295,blink
9.7915343,blink
9.8118908,blink
9.8283771,blink
9.8512125,blink
9.8728213,blink
10.7109722,blink
10.7326197,blink
10.7551481,blink
10.7805686,blink
16.6635735,blink
16.6807886,blink
16.6970671,blink
16.7155037,blink
19.0590129,blink
19.0752537,blink
19.0914406,blink
19.1117548,blink
22.1429956,blink
22.1632873,blink
25.8166924,blink
25.8326395,blink
29.6745331,blink
29.6924062,blink
29.7110498,blink
29.7333567,blink
30.1846478,blink
30.2027074,blink
30.2249413,blink
30.2471717,blink
30.2743659,blink
30.2880065,blink
30.3030389,blink
30.3217234,blink
30.341252,blink
30.9159244,blink
30.933099,blink
30.963727,blink
30.9808973,blink
30.9987115,blink
31.0210039,blink
31.0401859,blink
31.0629086,blink
31.0777901,blink
31.1014683,blink
31.1231207,blink
31.138205,blink
31.1550615,blink
31.1751906,blink
31.1966618,blink
31.2227988,blink
31.2472115,blink
33.4283011,blink
33.4444379,blink
33.4624457,blink
34.3977797,blink
34.4167064,blink
34.4415831,blink
34.4610631,blink
34.4766005,blink
34.4912993,eye gaze ends
34.791469,starts eye gazing
34.8500098,eye gaze ends
35.0056221,starts eye gazing
36.238321,blink
36.2537142,blink
36.2692702,blink
36.2889289,blink
38.4570073,blink
38.4772697,blink
39.9581482,blink
39.9735466,blink
39.9945083,blink
40.0133356,blink
43.433425,blink
43.4595543,blink
43.4781234,blink
43.4983294,blink
43.5996437,blink
43.6154106,blink
43.6306673,blink
43.6516469,blink
43.6733875,blink
45.4079276,blink
45.423405,blink
47.2874606,eye gaze ends
47.3704751,starts eye gazing
47.7383949,blink
47.7536322,blink
47.7738255,blink
47.7887574,blink
48.4220171,blink
48.4402009,blink
48.4559671,blink
48.4735986,blink
48.4889463,blink
50.0448116,blink
50.0608461,blink
54.6652368,blink
54.6808954,eye gaze ends
54.6808954,blink
54.698137,blink
55.1846302,blink
55.2035241,blink
55.2204624,blink
55.3958237,blink
55.4127916,blink
55.4330272,blink
55.6514202,blink
55.6684717,blink
55.6945819,blink
55.7164663,blink
55.7351967,blink
55.7521124,blink
56.4653763,blink
56.4858373,blink
56.5006073,blink
56.5181962,blink
56.5344663,blink
56.5728607,starts eye gazing
57.1853647,blink
57.2005378,blink
58.1724303,blink
58.2016831,blink
58.226166,blink
58.2460652,blink
58.2599819,blink
58.2832853,blink
60.4484627,blink
60.4710108,blink
60.4932993,blink
60.5216628,blink
60.5378955,blink
60.6158408,eye gaze ends
61.2879543,starts eye gazing
61.5561371,blink
61.5746315,blink
61.5980971,blink
61.6170728,blink
61.6619733,blink
62.4641869,blink
62.4837096,blink
62.4998132,blink
63.1534444,blink
63.1667546,blink
63.1861884,blink
63.2008167,blink
64.9843974,blink
65.0100372,blink
65.0303151,blink
65.0461254,blink
65.0632002,blink
66.1539952,blink
66.1848283,blink
66.2020783,blink
66.225283,blink
66.2465645,blink
70.5337576,blink
70.5546505,blink
70.5702358,blink
70.5916096,blink
70.6137945,blink
70.6496504,blink
72.155602,blink
72.1786459,blink
72.1934001,blink
72.2230256,blink
72.2379673,blink
73.4003481,blink
73.4186807,blink
73.4333813,blink
73.4564378,blink
73.4715841,blink
75.4896582,blink
75.5056818,blink
75.5250867,blink
76.9736295,eye gaze ends
77.5455032,starts eye gazing
78.0503321,eye gaze ends
78.4227171,starts eye gazing
78.444585,eye gaze ends
78.9403284,blink
78.956279,blink
78.9723742,blink
79.7214294,blink
79.7416964,starts eye gazing
79.7416964,blink
79.7632124,blink
79.7802396,blink
81.057821,blink
81.0773468,blink
81.0964216,blink
82.5416156,blink
82.560921,blink
82.5882534,blink
82.6066685,blink
82.6334723,blink
84.3605881,blink
84.3792807,blink
84.3975099,blink
84.4213154,blink
86.4024296,blink
86.4186295,blink
86.4329617,blink
86.4489712,blink
87.1898764,blink
87.2121131,blink
87.2345455,blink
88.3744572,blink
88.3916053,blink
88.4168651,blink
89.1441829,blink
89.1665437,blink
89.1889941,blink
89.7791066,blink
89.7944331,blink
89.8109201,blink
91.980873,blink
91.9999834,blink
92.0182567,blink
96.3956216,blink
96.416291,blink
96.6707552,blink
96.6895807,blink
96.7433668,blink
97.2653054,blink
97.3616668,blink
97.3782852,blink
97.3949348,blink
97.4106974,blink
99.3205234,blink
99.3498407,blink
99.3714713,blink
99.3952429,blink
99.4155159,blink
99.4366578,blink
99.4539857,blink
99.4760733,blink
99.502119,blink
100.6743706,blink
100.6903427,blink
100.7081291,blink
100.725139,blink
100.7416778,blink
103.5666856,blink
103.5890599,blink
104.7718346,blink
104.7887588,blink
104.8091933,blink
105.2502952,blink
105.274539,blink
105.2910372,blink
105.3056553,eye gaze ends
105.8100103,blink
105.8272554,blink
106.2320176,blink
106.2534211,blink
106.2708295,blink
106.2897579,blink
106.4258131,starts eye gazing
107.7707517,blink
107.7988775,blink
107.8162975,blink
107.8314406,blink
109.3199032,blink
109.3433377,blink
109.3626862,blink
109.3806735,blink
109.4051458,blink
111.6371547,blink
111.6527629,blink
113.2279742,blink
113.2489845,blink
113.2656873,blink
113.2818509,blink
113.3012141,blink
113.3187596,blink
113.3395707,blink
113.3712893,blink
113.3905782,blink
113.4063253,blink
113.4260542,blink
113.4473061,blink
113.4626622,blink
113.4826859,blink
113.5084636,blink
115.2182903,blink
115.2373594,blink
115.2586846,blink
115.2815737,blink
116.6525531,blink
116.667753,blink
116.6892912,blink
118.778876,blink
118.8002125,blink
118.8183469,blink
118.8354291,blink
118.8600752,blink
120.0515324,blink
120.0651889,blink
120.0820645,blink
120.1003935,blink
120.1200635,blink
120.1355981,blink
120.1549239,blink
121.3980692,blink
121.4217354,blink
121.4435938,blink
121.4637924,blink
121.480182,blink
121.5053856,blink
121.5250141,blink
121.5443304,blink
121.558951,blink
121.5761749,blink
121.5917613,blink
121.6095681,blink
121.6332283,blink
123.9058509,blink
123.9196047,blink
123.9383904,blink
125.6377238,blink
125.6584919,blink
125.6769764,blink
126.4302031,blink
126.4603723,blink
127.3516676,blink
127.3694871,blink
127.3870382,blink
127.4050411,blink
127.4231959,blink
127.4451798,blink
127.4712329,blink
127.4857773,blink
127.5058063,blink
127.5268847,blink
127.5625748,blink
128.6660217,blink
128.6807963,blink
128.6959617,blink
128.7133993,blink
130.8477238,blink
130.873383,blink
130.8884901,blink
130.907048,blink
130.9305711,blink
132.076478,blink
132.0916818,blink
132.1144456,blink
132.1372973,blink
133.0703872,blink
133.0857627,eye gaze ends
133.0857627,blink
133.103901,blink
133.1205205,starts eye gazing
133.1205205,blink
133.142454,blink
133.1645553,blink
133.4670294,eye gaze ends
134.181233,blink
134.6757987,starts eye gazing
135.356972,eye gaze ends
135.4331503,blink
135.4547946,blink
135.480553,blink
136.2811178,blink
136.3039018,blink
136.325813,blink
136.3410119,blink
136.3572541,blink
136.3834387,blink
137.3304683,starts eye gazing
137.4762017,blink
137.4985812,blink
137.5162537,blink
137.5314613,blink
137.5562453,blink
139.4762306,blink
139.4977624,blink
139.5214801,blink
141.1791706,blink
141.1930997,blink
141.2088377,blink
143.629554,blink
144.1779869,eye gaze ends
144.2662909,starts eye gazing
144.2998929,blink
144.3587168,eye gaze ends
144.5518115,starts eye gazing
144.7131877,blink
144.7325383,blink
144.7502573,blink
144.7701078,blink
144.7925117,blink
144.817148,blink
144.8665077,blink
146.1906976,blink
146.2079529,blink
146.2367304,blink
146.2544906,blink
147.8485119,blink
147.8642911,blink
147.8810083,blink
149.4296883,eye gaze ends
150.1772379,blink
150.1978836,blink
150.2171171,blink
150.2311502,blink
150.254236,blink
150.2768345,blink
150.3209381,blink
150.3374413,blink
150.3539578,blink
150.3739107,blink
150.3946502,blink
150.4111551,blink
150.4363609,blink
150.6231858,starts eye gazing
150.8743442,eye gaze ends
151.087675,starts eye gazing
151.2818145,eye gaze ends
151.3397414,starts eye gazing
151.4883585,blink
151.5082898,blink
151.5277334,blink
151.5442895,blink
151.5580271,blink
151.5742775,blink
151.5946086,blink
151.6201237,blink
151.6390743,blink
151.6631754,blink
151.682704,blink
151.6967321,blink
151.736214,blink
152.0695639,blink
152.0854478,blink
152.1216376,blink
152.4309154,blink
152.4470258,blink
152.4753811,blink
152.4894823,blink
153.1357716,blink
153.161721,blink
153.183994,blink
153.1984323,blink
154.8925893,eye gaze ends
154.9342147,blink
154.9555646,starts eye gazing
154.9555646,blink
154.9710589,blink
154.9866259,blink
155.0045152,blink
155.028552,blink
155.0464886,blink
155.0613253,blink
155.0803278,blink
155.1014217,blink
155.1233626,blink
155.1465754,blink
155.1715689,blink
155.1937887,blink
155.2134993,blink
155.2278712,blink
155.2460863,blink
155.2695537,blink
155.290831,blink
155.307338,blink
155.3365735,blink
155.3517787,blink
155.3698401,blink
155.3917739,blink
155.4066423,blink
155.4215873,blink
155.4363327,blink
155.4660364,blink
155.4854145,blink
155.5033867,blink
155.5293326,blink
155.5465371,blink
155.5601146,blink
155.5768928,blink
156.48048,blink
156.4998055,blink
156.5205528,blink
156.5364367,blink
