0.1647459,blink
0.1868454,blink
0.2313961,blink
0.2471553,blink
0.2654713,blink
0.8284441,blink
0.8477298,blink
0.864642,blink
0.8799653,blink
0.9019647,blink
0.9263782,blink
1.2781228,starts eye gazing
1.295102,blink
1.314223,blink
1.3385462,blink
1.3595537,blink
1.3803606,blink
1.3965975,blink
1.4222413,blink
1.44157,blink
1.7451037,eye gaze ends
2.2210747,blink
2.2413424,blink
2.2650016,blink
2.2986197,blink
2.3133203,blink
2.3348204,blink
3.7171285,blink
3.7450907,blink
3.7599588,blink
3.778005,blink
3.7997534,blink
3.8241034,starts eye gazing
3.8241034,blink
4.5016538,blink
4.5177285,blink
4.5362674,blink
4.5552392,blink
4.5768176,blink
4.5981351,blink
5.0273804,blink
5.0538936,blink
5.0701331,blink
5.0879702,blink
5.1043863,blink
5.1243899,blink
5.1454602,blink
5.1680894,blink
5.1944027,blink
5.2129461,blink
5.232314,blink
5.2471856,blink
5.2652745,blink
5.3301902,blink
5.4271384,blink
5.5145659,blink
5.5373513,blink
5.9326036,blink
5.9466036,blink
6.0711197,blink
6.090295,blink
6.1093501,blink
6.1243141,blink
6.1419164,blink
6.162865,blink
6.186234,blink
6.2065451,blink
6.2259052,blink
6.243347,blink
6.2600988,blink
6.2772885,blink
6.2963027,blink
6.3206449,blink
6.3410653,blink
6.4199746,blink
6.4590728,blink
6.4969217,blink
6.5199518,blink
6.5425253,blink
6.8018285,blink
6.8422547,blink
6.8612505,blink
7.1848147,blink
7.3688222,blink
7.3911143,blink
7.4129519,blink
7.4292957,blink
7.4441247,blink
7.4668628,blink
7.49833,blink
8.9334735,blink
9.4055085,blink
9.4207733,blink
9.4408887,blink
9.4636381,blink
9.4807669,blink
9.5021365,blink
9.5251388,blink
9.5487994,blink
10.3298528,blink
10.3558865,blink
10.3744133,blink
10.3967791,blink
10.421128,blink
10.4464861,blink
10.469279,blink
10.4840296,blink
10.5005705,blink
10.5186834,blink
10.7332823,blink
10.7510771,blink
10.7690249,blink
10.7885782,blink
10.8102339,blink
10.8545282,blink
10.8785383,blink
10.9010737,blink
10.9318776,blink
10.9505151,blink
10.9660913,blink
10.9893577,blink
11.0148819,blink
11.033889,blink
11.0504447,blink
11.0684116,blink
11.0834006,blink
11.1007906,blink
11.1177346,blink
11.1455325,blink
11.1659553,blink
11.1826341,blink
11.2019346,blink
11.2243603,blink
11.2457607,blink
11.3679037,blink
11.3908143,blink
11.4133765,blink
11.4404825,blink
11.4632238,blink
11.4866891,blink
11.5067181,blink
11.5270623,blink
11.5420267,blink
11.5596625,blink
